20201118,华谊兄弟艺术家村,33000,700万/套
20201118,姑苏院子,32000,1000万/套
20201118,海胥澜庭,35000,448万/套
20201118,湖悦天境花园,28000,310万/套
20201118,金辉正荣花漫四季,14500,120万/套
20201118,长成锦溪禾府,24000,700万/套
20201118,禹洲招商拾鲤,15000,200万/套
20201118,花样年CEO,22000,107万/套
20201118,狮山中心,价格待定,0
20201118,绿宝广场步行街,30000,0
20201118,绿宝广场写字楼,13000,0
20201118,银丽高尔夫,40000,2050万/套
20201118,弘阳甪源,25000,350万/套
20201118,吴越锦源,30000,370万/套
20201118,南环汇邻广场,17000,49万/套
20201118,太湖御王府,2000,0
20201118,天然居文化坞 · 栖谷坊,23000,700万/套
20201118,圆融星座,23000,632万/套
20201118,中吴红玺御园,20000,442万/套
20201118,东门町,30000,0
20201118,联合广场,16000,91万/套
20201118,丽丰时代商业广场,22000,0
20201118,悦邻中心,10000,0
20201118,东壹元家居建材广场,21000,0
20201118,圣美财智汇商务大厦,价格待定,0
20201118,格林悦城花园,15000,60万/套
20201118,首开幸福公馆,12000,68万/套
20201118,百购商业广场,15000,0
20201118,苏州吴中万达广场,14000,63万/套
20201118,伟业迎春商业广场,30000,0
20201118,嘉乐城,13000,80万/套
20201118,建屋吴郡半岛,23761,202万/套
20201118,黄金水岸花园,2500,0
20201118,绿地云景,38876,856万/套
20201118,MOC芯城汇,27000,260万/套
20201118,敏华聚珑阁,12000,48万/套
20201118,南湖景苑,11000,166万/套
20201118,亿博青春汇,17000,51万/套
20201118,紫竹云山坊,15000,78万/套
20201118,红星国际生活广场,30000,180万/套
20201118,涵园,27000,380万/套
20201118,金艺百汇广场,20000,50万/套
20201118,中海先锋时代,价格待定,0
20201118,香槟街,25000,63万/套
20201118,九龙仓苏州国际金融中心,32000,3000万/套
20201118,天铂商业广场,15000,55万/套
20201118,保利悦公馆,15000,72万/套
20201118,苏胥坊,25000,0
20201118,北园别墅,40000,1500万/套
20201118,香槟街,16000,51万/套
20201118,盛泽御园,23000,400万/套
20201118,融湖雅墅,31000,800万/套
20201118,大象山舍,29848,494万/套
20201118,姑苏樾,38000,535万/套
20201118,金辉悠步临湖,15500,180万/套
20201118,云溪四季庭,22000,220万/套
20201118,科技城金茂府,33000,400万/套
20201118,雁归来院,价格待定,0
20201118,陆家嘴锦绣澜山,20500,149万/套
20201118,禹洲雍泽府,29000,429万/套
20201118,禹洲嘉誉山,18500,165万/套
20201118,和庭,24500,0
20201118,万科麓巷,价格待定,0
20201118,太湖悦达广场,9000,36万/套
20201118,苏悦湾,25000,265万/套
20201118,有伴生活广场,16000,80万/套
20201118,新城伟业悦隽平澜府,14000,420万/套
20201118,新城伟业悦隽平澜府,11700,130万/套
20201118,姑苏金茂悦,26500,303万/套
20201118,华邦国际写字楼,11000,135万/套
20201118,国展中心广场,15000,94万/套
20201118,金水岸商务广场,13000,50万/套
20201118,万宝广场,30000,84万/套
20201118,音昱水中天,31000,1800万/套
20201118,阳光城丽景湾,11000,50万/套
20201118,天房吴侬里,35000,1390万/套
20201118,花样年碧螺湾,19500,630万/套
20201118,泓润新城华府,22000,50万/套
20201118,华发公园首府,35000,501万/套
20201118,星翠澜庭,32500,380万/套
20201118,水韵花都三期幸福里,25000,197万/套
20201118,国展和昌芳草庭,15000,125万/套
20201118,国展和昌芳草庭,17000,440万/套
20201118,绿都苏和雅集,40000,598万/套
20201118,万科海上传奇,19000,160万/套
20201118,龙光玖誉湾,20000,170万/套
20201118,朗诗澄园,38000,830万/套
20201118,中海上园湾,34922,486万/套
20201118,大运河府,17000,230万/套
20201118,九龙仓碧堤半岛（凤栖梧桐）,25923,720万/套
20201118,缤纷桃李花园,19921,184万/套
20201118,美瑜华庭,价格待定,0
20201118,海玥名都,28000,430万/套
20201118,海玥名都,价格待定,0
20201118,山水樾澜庭,33000,1300万/套
20201118,翡丽风尚,15000,0
20201118,和园,17000,55万/套
20201118,狮山中心,价格待定,0
20201118,万和悦花园,9800,100万/套
20201118,WE+社区,13000,0
20201118,新湖明珠城滨湖苑,19000,171万/套
20201118,龙湖中锐景粼天著花园,22164,272万/套
20201118,龙湖中锐景粼天著花园,26816,512万/套
20201118,碧桂园观澜天境,18800,380万/套
20201118,奥园观湖悦府,16500,147万/套
20201118,亨通数云网智产业园,价格待定,0
20201118,中铁建花语江南,38721,542万/套
20201118,中铁建花语江南,38721,697万/套
20201118,金融街融悦湾,31000,351万/套
20201118,宏图国际花苑二期,23000,225万/套
20201118,德尔广场,12000,100万/套
20201118,花都艺墅,12500,63万/套
20201118,金湖银滩,10000,31万/套
20201118,云谷周庄,18000,324万/套
20201118,花桥公馆,13500,0
20201118,悦珑湖,11000,105万/套
20201118,君悦豪庭,17000,0
20201118,象屿都城嘉园,22700,150万/套
20201118,滨江裕花园,22500,156万/套
20201118,棕榈湾,22000,185万/套
20201118,嘉宝梦之悦,22200,0
20201118,萧林新天地,10000,0
20201118,万科云璞,25000,285万/套
20201118,巴比伦国际广场,15000,68万/套
20201118,保利独墅西岸,30000,180万/套
20201118,东方国际广场,价格待定,0
20201118,观源河畔,12000,54万/套
20201118,仁恒耦前,价格待定,0
20201118,太湖璞悦,16000,60万/套
20201118,建发独墅湾（商铺）,33000,165万/套
20201118,光樾华庭,19500,170万/套
20201118,甪澄时光花园,22000,280万/套
20201118,九龙仓天灏,26000,350万/套
20201118,上瑞阁,31977,332万/套
20201118,漫栖园,15000,120万/套
20201118,吴越熙华雅苑,33000,396万/套
20201118,金科源江筑,12800,120万/套
20201118,海德名筑,11500,215万/套
20201118,阅塘艺墅,6300,0
20201118,新湖明珠城商业,16700,60万/套
20201118,镜湖宸院,17900,236万/套
20201118,镜湖宸院,24000,580万/套
20201118,张家港建发泱誉,19000,270万/套
20201118,燕回平门里,价格待定,0
20201118,禹洲嘉誉风华,15500,185万/套
20201118,悦未来朗庭,9800,92万/套
20201118,运河铂湾澜庭,39000,377万/套
